,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Chapoteau","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Mango Demas","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Lorince","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Sac Pam Yo","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Malantial","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 1","Mannois","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 1","Deye Morne","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 1","Nan Deuxieme","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 1","Perlinchatte","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 1","Boipin Crase","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 1","Dos Citron","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 2","Petite Savanne","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 2","Bas Boucantache","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 2","Haut Boucantache","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 2","Marrouge","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 2","Dos Grand Cafe","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 2","Bas Marrouge","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Morne Michel 2","Eskapay","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Ma Batiman","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Nan pales","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Nan Dema","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Chapeau Carre","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Nan Relais","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Nan Cadeau","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Nan Tinwe","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Nan Drapo","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Brèche","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Kamontas","Nan Papout","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Chemen Coupe","Bois Pin","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Chemen Coupe","Haut Lacour","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Chemen Coupe","Bas Boipin","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Chemen Coupe","Haut Bois Pin","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Chemen Coupe","Brutus","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Chemen Coupe","Wokobe","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Bois Cabrit","Nan Kalbas","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Bois Cabrit","Sou Savann","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Bois Cabrit","Morne Mouton","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Bois Cabrit","Terre Blanche","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Bois Cabrit","Granma","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Bois Cabrit","Bois Jaune","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Lapiste","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Madan Mak","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Dal","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Dla Krapo","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Madan Platon","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Barre Morange","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Terre Casse","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Barre Kamil","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Moger","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Loncy","Bois Cabrit","CHW","-71.957733","18.850398"
,"Centre","","Lascahobas","1ère Petit Fond","Cabestor","Glasi","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Cabestor","Nan Dizwit","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Cabestor","Madansi","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Cabestor","Kay Saint Louis","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Cabestor","Seresite","CHW","",""
,"Centre","","Lascahobas","1ère Petit Fond","Cabestor","Vye Boukan","CHW","",""
